lake_id,center_utm_x,center_utm_y
"69112800",530946.15654521,5363064.80687374
"31084900",426722.87188224,5290881.9401625
"56006100",317361.06457951,5170695.24420081
"18062500",415165.78452348,5176923.19293865
"26028600",263246.36344341,5104858.30677727
"69114200",523233.31690602,5361946.0156149
"38030200",630998.38817554,5304228.37611567
"56087500",258275.76862297,5146625.64110482
"11092600",421639.31952509,5245370.23773404
"47023400",381359.86811392,4993746.03065213
"03023200",298845.99669516,5221208.52198614
"21006100",317993.50083677,5091924.92417969
"82035900",503136.57076834,4987618.39046171
"18011100",426176.9627723,5140474.09147625
"58012000",501426.51265988,5073913.91422708
"31040200",464301.56190847,5248982.79935044
"77007400",367146.41275693,5118754.30575844
"38049500",622469.51925626,5323338.90876441
"02003000",493879.69691601,5018934.5212408
"16023000",691201.90019504,5330937.64814912
"27059400",464123.39840463,4987238.79737069
"56000500",330211.87105139,5114719.14816675
"11095000",437587.55035854,5224306.28678941
"44042300",276212.03818371,5249806.27396235
"41008200",235508.19754304,4937143.06063013
"69034300",562504.73864097,5342192.94470489
"03097900",320436.16740402,5189667.4722764
"38058200",614315.44665845,5304041.52930108
"31023400",467093.15590881,5254790.52206379
"29044300",350315.57825805,5191378.69223249
"03122500",318963.02922419,5207236.14044039
"34035200",328231.43926502,5025322.68230531
"85002600",612154.81983953,4875519.99477439
"69076500",520628.89725616,5350178.01534875
"61036500",308880.10265075,5063418.07174757
"56158100",261642.73684178,5152405.54217361
"45017200",304404.1130053,5371670.57700332
"29022000",354351.25171975,5225764.79709904
"06005600",243060.68260097,5027544.47537165
"03065200",265819.60817903,5210166.30023736
"13008700",490378.07883649,5057048.98197583
"33009800",461361.36994806,5089101.85606466
"14002000",252539.70039169,5186686.25039192
"31088500",414603.15025208,5297385.47773134
"27090200",452208.46998012,4972615.09750324
"73004900",396551.7350366,5029635.84460275
"19039300",476299.33843007,4948042.9080029
"11068200",375887.39771873,5171107.37063855
"27028100",462363.73952891,5002528.70173356
"38004600",643573.37910106,5283091.10861073
"03121100",292401.77406623,5195517.1857746
"03069300",332519.25270582,5206892.12514422
"61045800",322227.63545882,5039727.53329486
"70032100",436148.46340559,4942055.66564051
"04005900",379763.41696821,5275917.13245258
"60013700",293057.12700594,5285893.59005832
"82003300",514023.04179277,5001678.39458122
"56138500",267744.48497834,5111113.02119891
"03016200",303225.60173682,5185763.79968026
"03034600",290297.07811559,5216369.54571036
"70006400",465774.34940603,4947657.69851425
"54001300",256917.90521208,5232675.08552031
"34043500",343639.67358083,5003560.04370219
"27097900",460061.71536547,4964927.94615268
"03105900",303651.7866433,5206608.42644632
"61014500",302237.8254822,5050692.05552337
"06039100",242470.62150532,5038219.12262565
"26024800",260823.61744368,5082302.1955809
"01019900",444476.59801283,5191854.55841397
"18046500",396833.4170787,5121779.52163518
"03114600",274710.40207127,5208889.36827364
"29005200",370325.04262567,5215960.78165336
"69041700",554773.5632572,5237737.00317668
"13011100",505942.04701507,5018713.96257883
"18036700",406891.51258994,5182492.55260254
"26019100",258585.36517476,5079963.08282355
"86039000",414570.1641359,4995860.32866466
"18048000",430071.25613653,5128948.15243957
"01035200",447858.25145397,5204952.10681041
"18001100",432247.25370965,5115365.62249711
"71022400",437063.39922291,5033817.48108375
"21018500",296902.60949157,5087893.01432373
"16056500",663343.39760842,5319677.33913118
"34005400",357226.55342719,5003290.56274634
"34045200",328917.56551182,4999564.01019207
"19020500",484045.57560616,4957269.31887802
"62001100",497190.21656195,4982379.2612274
"31066200",455926.37426924,5271280.14137971
"21024400",303975.63644172,5105507.56104685
"69019400",573717.08619779,5331359.57643017
"82041300",507319.23385854,4981019.21785643
"15016400",309334.767695,5321415.25813915
"38090400",645294.96936232,5289598.6769912
"56067900",274468.84690026,5131137.53280997
"13002800",511252.70363826,5025536.62527096
"16039900",673807.2646634,5313725.48548981
"16072400",655151.08565273,5323300.46983385
"21053300",307401.35433779,5074637.93954469
"60033800",304668.8256051,5278607.87646393
"71007100",441199.43804997,5030393.22179769
"56044100",279219.36003231,5120501.88708775
"56164400",287490.53188494,5159471.84632377
"56074300",271865.0307589,5149556.56156797
"82044500",508494.75742159,4972860.57187253
"18010900",424625.45351355,5133287.69079118
"51002600",285676.79386936,4886933.53741417
"75034100",276468.37075755,5035758.42265819
"03062600",258684.44665293,5194072.8555684
"29019200",353214.8890799,5223595.47211779
"37032800",262085.80523809,4977692.90339784
"38041500",627367.90831564,5275813.17800625
"72000800",437234.96976161,4943044.14107027
"38022300",637351.83449185,5315758.79430381
"16017600",688658.3112814,5312577.60786144
"31018300",477888.53261314,5298606.15548046
"73036500",387577.51335606,5042332.45225377
"76005100",321762.98911199,5030829.27989718
"38070300",602953.69283901,5301360.77329959
"60050200",277250.19543725,5267378.94316379
"15023700",323183.48013182,5313912.99436943
"21035000",290384.84358891,5099481.25600349
"29030100",344915.68255362,5235815.18337051
"11029500",402077.4265927,5205969.39398311
"15006000",326865.84333878,5262272.85880251
"49022400",393185.48663041,5104279.55931273
"82040800",501815.7088544,4981600.93030867
"69034700",560119.69578338,5351353.50017597
"11024400",398227.42478425,5190375.16410042
"80002500",350612.2079784,5184771.66095187
"29013700",357785.78958642,5239114.73896576
"21028500",289525.21376328,5072817.10551565
"69024700",566596.99412007,5229684.77537727
"01041300",471988.71564682,5153643.89229265
"56154300",279310.27998841,5157291.67193688
"61017500",299390.75007501,5064481.33511377
"18046300",401230.34607865,5117312.56428886
"18011200",424425.41714113,5141241.45723743
"01017500",441098.98396488,5144158.52801731
"38008600",646562.14045131,5314999.00746732
"77018300",340320.50285565,5075350.00314889
"86034600",424930.59937888,4992587.43067748
"44011500",290329.2257179,5244685.81394279
"37010200",250670.87797516,4985234.47269998
"16070900",651795.91777419,5308584.59329
"04024400",354604.74728431,5288370.14292643
"69020900",575228.34961601,5335307.70670128
"47021000",367571.30597922,4990926.93338542
"26019800",264275.42192427,5077677.33765233
"56012900",312180.57022034,5159450.31724213
"82041700",509745.52378488,4980213.55374639
"03000700",330848.30610066,5189448.68849277
"30011400",462025.45841054,5038711.40071132
"19037700",478595.22139796,4947290.59379763
"73002600",403409.66904262,5030174.22629779
"37015900",239561.74801837,4986778.30527374
"04046500",390277.66068608,5313184.48751729
"18021400",425739.8389744,5175972.86376405
"60008800",289115.5958786,5268909.68529054
"38064900",604966.3588843,5242851.58421149
"02039700",480326.33652032,5015163.74413641
"14002700",255204.31355721,5184431.60034568
"68012600",256518.83104776,5411930.26443943
"34053500",338798.28746335,5010737.86320096
"44043700",269717.03935895,5227896.86329278
"44037000",291402.45194137,5262327.67770664
"26006300",281932.10020755,5093019.5577988
"82032800",501531.42695571,4993995.50182666
"56090000",264653.80705293,5154490.62163148
"82041100",503478.36601579,4980582.53541429
"57002100",249932.07695098,5337757.47097894
"31011500",478133.61095579,5237698.08117509
"10020600",450969.16585769,4967907.95994492
"19026600",494334.07575281,4964667.50308232
"08001300",376399.61121883,4900488.90858798
"60035000",293750.65765739,5273626.25861505
"54003700",267133.50335938,5250382.36623956
"47015500",371246.71935464,5018661.73235053
"58016100",493312.2852872,5064550.68585251
"47000900",395016.83829099,4988076.02455539
"06003100",240313.55501557,5021749.37476268
"26015200",276014.29433049,5109232.46925217
"16069100",656733.02556148,5310686.40658255
"71013500",424835.36848706,5030555.12573076
"31034900",466198.19847764,5275078.99160673
"40004400",444300.01572969,4898766.01480612
"18015200",405204.14197619,5130778.4905123
"07005700",428673.2161315,4861868.41254014
"27061200",461401.23592538,4983837.26490822
"10001900",449439.85309998,4965017.15793975
"18019300",424683.22420844,5173492.59845595
"58010400",509192.09354117,5127672.53612836
"04014400",357328.29207361,5254831.19571765
"82042100",503051.21289565,4980508.62371476
"03074400",263838.37045584,5186967.70781374
"04056800",336524.74110288,5285093.62457159
"56010500",313103.95839774,5120225.64742658
"71029500",445587.59943335,5036652.51082582
"26015900",269169.87321293,5107377.11409085
"70001600",470202.11294055,4955750.76167394
"11078100",395997.30896246,5130133.09714168
"31030900",474120.52614413,5276063.86935387
"26006600",279033.77528289,5099418.59404554
"86039600",423907.68693377,5016142.57038614
"53002200",299217.31554042,4851919.50447466
"60045300",288231.57077087,5287822.30011825
"16083400",660866.56131448,5321969.25247792
"15032300",322528.08686593,5228839.5132533
"07008900",409435.64024924,4886817.6001998
"18009100",427887.81506022,5145158.48383537
"75010500",274022.4440079,5060436.81790202
"69080700",517465.24526227,5332986.95963091
"12009400",276104.84256078,4998356.8518577
"27068200",480153.64417994,4971485.7582596
"47005300",384659.49902608,4987876.230428
"49023900",390739.95927386,5122982.52648391
"07000900",432563.59126442,4861895.67786266
"27021600",462701.12398202,5006813.73852588
"15033200",325267.82735878,5231972.16345915
"21015000",302359.93155991,5078019.21055927
"09004700",523307.55215678,5167982.69248727
"71017200",455883.33146271,5040742.82957874
"27020800",472528.73765529,4998162.81811003
"16080600",648555.10862923,5290127.35837549
"56144600",286304.46533022,5135532.11428058
"27067900",473548.34654638,4970331.01205806
"02059400",483696.77488423,4999339.27303757
"21011000",306327.57436716,5085125.99808897
"03022200",299261.47821202,5223746.65360146
"16039000",674583.71813748,5315387.83833177
"03073600",283974.4765085,5200073.52233854
"69101200",506386.81862678,5251181.03608129
"14032600",252410.13900747,5215654.67684661
"15030700",314546.12357849,5313960.98199741
"56127600",314100.78871022,5119085.54611175
"11006500",428587.41679897,5198189.48644539
"47027900",393396.65801054,4983825.87999728
"11051000",366633.72757438,5152290.1826804
"38046600",624797.05732982,5305352.6901362
"69026100",570081.97677775,5291368.98425124
"21058300",294302.58690473,5107912.86404317
"11079900",402379.29894669,5210574.36449339
"56059500",272575.94854388,5117918.87411137
"02007300",479322.91069967,5005788.28730253
"27110700",450451.86697833,4987309.58913457
"04003200",385088.12602093,5268724.99160267
"15007600",325117.38178713,5240330.45461345
"04060700",324732.30572024,5356071.55707045
"69124400",517255.50540717,5195748.24086507
"11044800",378606.80866661,5192794.89561411
"69008000",582219.9930362,5319572.84989092
"56096300",255406.38025883,5129730.53866151
"11011500",416846.30589867,5197405.93920571
"69055100",549561.29342071,5242905.95785354
"44054400",279995.64958563,5234693.08885365
"71008600",440652.62385746,5029693.13030354
"34041600",342275.29987679,5020773.92920488
"69029700",568850.93541101,5309622.54726915
"38054500",619590.66257508,5260659.22355685
"56093700",259623.08881083,5173285.63132169
"16006600",706536.98259014,5324252.54479606
"38011700",640768.11053841,5322643.6454147
"16014600",696636.2654965,5324428.37477551
"03108000",296210.19653018,5190145.52171184
"02066300",469918.78936644,5009967.73124435
"66003800",468760.38924057,4909606.73988171
"03062200",262020.65962314,5194720.83403874
"47007800",384275.63048891,4993601.05003526
"12005700",286124.46488136,4977525.42689203
"82003000",512589.50139055,5004186.06315497
"04031300",339314.45299133,5300823.85635992
"03026000",290179.83197763,5181089.66406817
"81005800",452093.96601633,4890426.05297551
"16072500",655275.2160008,5321403.92201045
"11042900",379338.17016823,5158684.98033204
"11008500",425473.99929957,5220564.78810845
"49025000",378605.6704744,5118769.03349836
"73009200",391507.4498996,5047525.14461844
"26031200",257630.95491708,5109178.49706973
"69093600",499585.55110964,5376327.02986163
"34060700",345004.22082397,5028937.69697782
"16044900",668473.70325476,5327892.80906928
"60007500",290256.44073372,5272793.90654964
"26027600",266061.9611539,5106504.34301062
"11089200",376552.55975558,5207727.35697747
"15042000",326547.54963609,5230983.31311167
"14027100",247576.18015577,5192187.67868694
"12003200",295447.98634293,4973063.46476352
"27096600",450422.87772464,4972436.1259452
"16051700",660449.83363209,5309977.43936355
"86011900",425928.47845251,5008162.85204376
"11063800",381190.59371786,5191104.07737132
"49029100",408856.59615874,5110929.37543399
"15038900",313366.0909664,5230365.06914328
"04019700",354334.03500079,5285829.28091989
"27083400",455874.71602424,4982076.56476895
"09008600",541115.75199465,5177456.21643378
"13007200",496244.82613476,5052572.48104034
"62004700",488120.94718485,4972313.27128867
"69009500",583756.9314472,5329817.71569281
"13010800",506683.61196752,5023689.97092339
"30012700",468208.56316201,5052346.54995525
"16034100",678638.72064448,5327034.05886785
"15013000",313548.91910059,5247497.16793694
"30004700",488038.10356413,5051046.22800345
"11048100",374998.44580279,5219629.96574281
"04021100",348882.83005082,5257293.23255922
"60048500",267937.22143593,5269674.98639254
"69010600",583054.26835685,5334698.75135584
"62025800",482931.64004097,4995017.39214202
"31001900",490508.77519109,5235447.10805158
"26004000",282311.89030316,5083113.48978478
"44020800",284748.77368967,5242603.03055949
"31015700",479869.96607149,5279602.80491526
"56036500",288124.38451783,5173695.14357101
"38077500",590724.06530431,5286375.3715264
"04028700",341200.41699869,5253608.13359428
"06016500",224617.18918209,5052807.11414463
"07002000",435885.07111633,4870300.33868864
"61023900",313313.57822988,5042537.5022396
"04038100",345190.3583728,5274573.33216927
"18046900",411546.22154926,5117007.16383722
"56163800",288916.65248413,5165457.13942166
"31030800",471544.56695495,5276453.50078734
"56114400",276357.50536588,5164486.3873524
"11017000",406489.85645932,5197570.30554153
"58013000",499035.59415259,5114971.19350093
"44031100",285298.37439307,5243533.60554207
"40008400",443236.57410626,4917901.27156549
"73036100",388886.29152853,5042092.04502502
"56108500",274582.24834643,5119765.5440079
"84003000",229474.01146871,5153722.43006728
"29002700",366379.79251101,5211187.98704408
"69075800",522466.23314249,5361853.62059885
"11064700",381700.98157903,5150026.5187303
"34058500",329119.80224457,5027641.56617107
"04002100",389531.38234082,5273132.456352
"27052200",450998.66164433,4983495.7589516
"03001400",334008.62789688,5198674.53596292
"31063100",452875.77178028,5261799.9068391
"11048200",379077.91042834,5216452.03571163
"38038800",633776.03230613,5326879.18878611
"02021600",477833.30355243,5026531.28842858
"45011700",262135.70577416,5377561.4819546
"38028700",635619.9503376,5291641.69001605
"44009100",289174.85859546,5243266.89412799
"69036300",562169.18541431,5344438.4906969
"14030700",236409.60308075,5195194.77794915
"42007500",256348.93907165,4899254.70031475
"75033700",281063.9415213,5051866.19458069
"16000300",749328.05905424,5320737.79987039
"69006300",585535.95201862,5312631.86033021
"38038600",636430.03698077,5327577.50255232
"18005700",434050.78485075,5140650.43846514
"04039300",364524.48183084,5321031.25569121
"56026600",293328.64016581,5114002.10624941
"19020100",485133.61805579,4957266.99244363
"42007800",258840.9462803,4915720.23329299
"27077100",463969.61436239,4975471.86578728
"18055700",406226.53572508,5145995.61033242
"16071400",649878.11367439,5315432.8053466
"62018600",483685.69031836,4989988.31971055
"56010400",314583.67542674,5120800.53115516
"38021300",644562.70448386,5336642.25004122
"51002000",291211.62431184,4860109.63349989
"31058600",455067.11390656,5254024.40792118
"18023000",421320.29225044,5174419.66535931
"44037400",296418.56977849,5260011.47395106
"27014600",456539.7461666,4989819.12263
"16022100",690869.69015131,5318384.62027556
"60074100",262147.8456761,5270836.55454437
"06008100",240041.20662675,5035690.1096666
"27076200",462294.96835017,4976620.71936861
"68003300",279146.0658386,5383180.06579075
"71013300",422974.10273473,5029346.98668621
"14023300",255238.21799485,5182000.61228955
"27043600",457756.1035799,4990577.97602163
"15007900",325070.56928929,5249585.23342231
"60061800",305829.63619272,5271912.95431261
"27055300",465962.47151365,4992678.08646922
"31097400",449728.0255106,5283492.98457747
"16007000",708227.33626052,5322602.56037939
"82045900",504092.6491423,4969115.94940688
"64011000",302618.80833817,4915315.44765368
"16036900",668409.70618926,5290840.5969143
"19041500",477902.85373449,4929187.67089062
"69105100",538842.53099798,5326419.35873003
"16011000",697269.60239478,5310171.34246908
"31014800",483828.91705719,5274374.92740855
"69115500",514466.22906142,5369926.71745677
"49023300",385331.14491634,5113723.7214238
"69100700",516744.6699798,5266821.06491197
"44014000",291513.52404102,5246488.0517855
"44001800",298158.21883299,5239908.25356436
"69039900",561172.79288665,5202496.64097261
"29002200",372005.45412121,5203597.55676868
"56026800",294691.62626778,5112712.33975542
"11078500",393257.6320739,5137498.73434996
"27086900",460248.98745162,4977430.73468807
"29035200",366931.45400692,5202632.27529082
"61006400",321652.83616028,5061811.27718366
"14009600",246798.44885427,5186995.25038306
"19026700",495116.52481233,4963920.74313922
"56032100",292765.91021095,5153929.6596872
"15014200",308653.69945217,5281464.3958253
"68003400",280071.3939713,5385891.2917195
"44032600",282576.9183289,5262777.00622295
"71002600",452047.07531895,5030840.35532406
"69053200",548779.95271493,5221786.6923304
"03050300",273248.3849933,5180370.17425799
"02040400",473865.58976588,5014054.43611398
"03049100",274527.38999944,5182905.71554102
"30005700",482140.48834739,5062603.17699271
"70027000",471937.20250066,4951618.3255743
"56144000",289600.64008598,5123954.91029541
"68002600",266679.43304192,5420814.18721215
"33000400",495109.8380505,5109226.64757246
"10016200",429067.90055758,4976110.22796778
"14007700",250617.32202863,5204917.04308834
"49008900",373000.12240825,5082450.06333308
"73014600",373456.92051779,5028092.20845235
"38021400",642254.30841522,5335983.98491425
"03070600",316425.64519114,5210123.77222445
"29043200",361490.22299283,5240471.80745086
"56072200",273941.42360383,5155772.85866996
"44030300",296757.67656596,5257295.24477769
"04006400",376509.41198588,5273230.66597121
"86038400",422323.16290843,4999340.98623996
"49012800",374076.3610424,5122874.11804286
"73059000",380454.49292779,5025531.04138581
"29041100",362284.61824419,5206343.30423603
"56144200",295471.38137226,5120648.00594523
"02042000",480304.95420146,5012811.35800291
"77021800",368038.9736577,5075596.57786329
"29041000",362729.93935662,5206307.31836447
"30022200",470319.27991918,5042410.32710917
"49025900",374199.52588613,5115711.86499915
"51006800",270832.97627444,4875551.70668645
"22006400",412727.46501609,4845657.3240462
"11015100",404306.3678473,5188848.86142062
"04007500",374323.83286626,5270479.74659124
"31029900",471265.75955836,5278612.8483163
"66009300",464243.10892884,4900378.28252541
"04056100",360075.28402777,5291058.05413779
"30010500",460488.28169939,5029631.2877284
"69062200",536491.22689538,5190883.56913446
"31016600",475326.99057568,5289516.70124122
"82026500",505140.29752683,4998636.61293159
"18018800",428108.79782543,5158383.438025
"47016300",362910.13144735,4990945.57700615
"80002200",349399.07171897,5174322.81939622
"01018900",440546.78534977,5163913.17369445
"07005500",431546.65006952,4895599.30455802
"38007100",638971.70072253,5304986.94531858
"61049800",309094.45442842,5056323.9884384
"34054000",344243.95416596,5005570.78804671
"18021900",429476.00386018,5174532.99363949
"11004000",431542.71862599,5220698.4322192
"77009300",353612.21193546,5075510.41843096
"06012200",227877.21105443,5043092.62919185
"37021400",232417.17955192,4972415.15384494
"31040900",460816.37601609,5255903.29860979
"16001900",719645.95515392,5311814.42309017
"01016900",444170.47394569,5146902.58372921
"13003500",511680.94333928,5027058.94388124
"14005500",255102.39705945,5193336.44074751
"30002600",481228.57252642,5033910.19431198
"34016400",350833.69558215,5024340.10691362
"14018800",250599.33378907,5207326.75732809
"38071000",605015.77247514,5312886.73812096
"15035300",324192.52968374,5290946.91440942
"03099300",326752.92856875,5214560.75774683
"16026000",683993.02948436,5315040.80235751
"10002200",442510.72089693,4947696.24583102
"44023300",288038.48821186,5249144.29285103
"19011500",475578.60097357,4955939.01878731
"56082900",265964.75596641,5126615.57390467
"15025200",315271.4117033,5231469.67458054
"56038400",286932.74954084,5158134.66029746
"69077500",517398.33848755,5252007.24673119
"18029200",413658.44385992,5181708.08299535
"11008700",430181.53005754,5217523.69168009
"38024300",636894.25553365,5248855.75925236
"03110100",285861.929584,5225620.94335436
"03022900",304391.4111481,5222486.62630425
"31088600",414904.03846077,5295342.82490147
"15045100",309521.70748052,5282430.331144
"86013000",429267.35377017,5003909.4601871
"27019500",444511.99722367,4995484.26563347
"56152000",281046.62932331,5144397.41782957
"04018700",360201.77085057,5295874.34441956
"76019700",279615.16892368,5029026.85838086
"27031000",460282.96309006,4997079.63159753
"03090500",272327.74855553,5198525.341384
"82043800",501363.28892577,4976171.50716488
"15036700",307652.69117408,5245622.60715913
"80000600",357444.16368487,5138817.71728858
"19007600",489832.29356348,4959419.38770482
"82008400",508971.10474702,4964640.38949397
"27081500",463169.68227226,4970820.1505061
"29012500",357781.17744632,5226764.90836064
"27057100",468235.80928338,4990046.09364884
"18037300",401482.46631652,5145710.50566397
"72003500",404071.3028178,4924088.78484241
"73038500",378869.1421788,5048695.0330384
"30000600",498004.2016124,5032572.31582594
"19031100",490057.22980319,4957887.01412802
"27008600",459957.90112552,4977001.3333431
"31098400",436457.67762656,5281113.74004554
"31064700",453433.8453476,5256768.6074315
"31045600",462684.6243918,5274777.43314952
"04017400",356492.86316072,5287504.84176857
"56025100",289595.41886673,5116794.4359187
"07010000",408088.10446014,4888006.46236699
"24005200",467530.5441583,4820626.11663071
"18057800",431995.07802886,5169358.21052699
"06044200",246391.41640764,5024851.49363146
"03084000",271098.10646418,5215568.49773118
"69070400",527238.3517537,5203886.34840698
"61041100",297865.25943178,5060417.79529111
"31038000",464556.18041211,5243708.52528574
"18002000",434174.31694594,5128231.53579659
"18066600",437163.02809522,5171380.13777887
"73023700",358077.84807569,5036794.59229877
"69064800",536905.28230849,5238562.7412689
"16084200",650395.11043939,5329088.69347299
"53001600",300568.08917556,4855724.56824014
"19032400",510141.84372777,4955841.08936947
"31056600",453726.95014741,5232324.80296938
"38002500",643755.18598719,5273681.28147302
"16066100",652058.05340402,5299848.12997051
"21039000",312420.88575751,5071084.48780164
"18018000",436441.83530971,5176575.59488874
"21018300",298632.07797443,5080230.34121265
"46011300",362767.61665734,4840637.9030367
"31009100",476659.64791476,5236078.81694364
"31070200",455334.16311553,5277885.83559389
"38043100",625799.65618119,5278259.96654155
"49007200",384260.99434519,5118901.13147813
"06028000",209423.48853106,5054389.87795073
"18000600",433893.75734516,5120018.80538176
"04037100",377176.33724002,5266940.65897565
"16049000",666864.24288738,5301414.5911372
"56138300",272936.2008444,5111682.47825501
"70011600",455465.74981478,4959850.08999922
"86033000",454194.48348096,5010458.83478141
"04051400",323790.14765822,5363284.8777654
"69089700",500014.92594907,5238358.85677713
"16032500",679314.23528394,5317259.2318035
"02065900",468522.63103008,5010050.93972146
"69088200",496440.93799546,5226107.64782816
"03089500",276688.83964675,5206172.71119934
"01033800",467304.27826634,5175233.0457461
"18041400",399151.75736791,5182191.1590029
"38014400",643802.85904933,5318751.67324184
"58004800",531169.90346686,5137167.08185675
"80001500",360246.16716054,5181917.35112081
"49002000",414708.99827315,5082001.11595306
"06004200",238598.65914701,5030887.05543755
"56004200",318908.18423926,5125773.92279961
"03002300",333321.57373222,5208425.28967254
"06020700",233623.38488163,5036500.1084809
"11039100",388422.60998156,5209601.13895608
"31096500",461716.12241056,5257813.08359935
"04012300",367634.45722339,5286470.87320765
"11062500",386111.86500908,5138666.11466748
"26016300",273291.95058961,5107353.79070093
"60053800",279351.02125991,5279941.10092611
"56019900",302205.92861031,5145543.19946142
"37031700",238780.29262657,5000203.51237988
"41010400",234665.73973094,4941806.5414062
"09014300",528869.57791998,5177987.82587297
"12008500",286718.6674535,4976356.67651376
"34029600",331044.2222568,5004009.58675894
"40001200",452502.63973241,4907042.97327239
"69076600",515129.16868487,5185366.77525507
"15032700",323472.78781677,5230981.44674203
"31091700",411548.09777901,5292830.38581541
"26030400",255313.63025595,5107911.87986621
"58011500",505406.76991707,5117063.68537036
"38083600",603065.82972884,5280907.3701867
"02028200",464894.05840912,5024084.42316123
"29050700",338773.06977203,5198062.6763694
"18058900",421974.44655161,5180619.76247522
"31067900",451988.21896318,5266817.6810547
"58008200",517489.15705265,5075325.78615605
"44004100",298542.80667751,5259788.94616697
"16085100",717942.97036042,5322481.86716237
"69016600",574186.78022915,5297200.7364584
"47025100",385828.6263435,5016391.39850463
"72010200",436944.93957356,4945991.32843247
"11068500",374888.81395848,5173131.49365303
"61024300",310197.03897355,5043830.79761738
"56137600",268637.84471651,5112286.32076941
"21013700",308594.34511514,5100597.1854499
"87017500",252754.45785893,4950287.19749233
"38024800",634916.66073235,5260429.52763486
"38090900",626292.62493349,5271833.98218024
"02059700",482291.79102382,4997918.15171936
"11026100",398791.24248221,5201706.56462437
"14003200",251433.38617169,5184879.78094824
"09011000",545234.08695907,5141308.96944528
"04010600",370692.67226257,5263800.02819125
"14033600",247560.92511553,5207718.1797623
"64002200",344173.36414011,4930562.39387525
"38003700",644883.9933383,5268742.30026129
"26024200",265362.13151835,5084847.07833396
"02026700",462157.13271668,5026188.34437212
"44003500",303057.89919824,5261791.72100619
"18055600",410073.58158202,5148614.69354659
"31067400",452420.59379854,5268714.22603105
"19041400",479717.68989884,4940331.45439754
"51002500",284642.77144622,4869629.97267965
"19043400",477731.05582171,4927333.41084101
"69061000",542967.01047754,5257598.89500566
"60030700",256658.85114441,5274584.04140595
"38063700",608618.77604972,5297464.4151895
"31114600",450051.1322909,5245507.40640257
"58001200",537264.25548849,5098914.72911193
"15040300",312659.55258744,5257291.81673531
"56146600",268663.39898608,5136382.83732647
"56088600",261360.53040589,5142755.25084063
"11015000",403131.68854241,5188841.80625601
"14004100",250223.27854588,5181252.92162878
"11037800",387916.74690601,5199914.52485619
"29035900",370116.705441,5206903.54519135
"03078100",296437.66598765,5185447.25017402
"02052300",492877.25814049,5013467.3452266
"69063800",535103.91405056,5236843.44577892
"27053600",464060.31310664,4990608.0227739
"70016000",462747.08142815,4953461.13124763
"12001600",310096.87639351,4975879.29299337
"56017300",299711.63354066,5125614.9414463
"61040000",303365.12021659,5069174.95032808
"69115200",517043.37662097,5369058.45224689
"86003900",431056.89448407,4996684.30029524
"86010000",420923.5198264,4984531.14377611
"56160400",257209.06586584,5162221.86103704
"44047100",292422.68438488,5236305.61792731
"09001000",541051.77518255,5160964.17183981
"69012400",574293.56401944,5217268.96586458
"27052600",462941.63364945,4993948.50123758
"77016200",345809.04412357,5082185.25692908
"38069200",600957.49505596,5291622.80474293
"21015200",299891.89205066,5078814.95643083
"38025600",631237.61688179,5274290.65290125
"16057600",658448.02706185,5317454.55707656
"02028400",468249.64335721,5023234.87807
"16059700",658876.07360277,5327938.49806477
"49031100",430251.06864671,5086948.19223358
"73050000",393333.28010584,5056218.36863774
"26009100",278753.12374642,5100625.80469746
"18000500",434947.2896856,5120448.91581753
"34054600",347967.32767562,5002595.86656051
"56075800",275197.5319513,5159444.74068892
"56028100",294599.42987456,5109983.99571985
"27081400",465262.2204051,4969547.00995924
"03002100",330109.29490532,5208416.92619067
"82040000",505308.02840057,4982448.14478604
"18017200",433980.13225492,5165674.30949479
"56132600",323393.53165145,5149031.05399292
"06021400",224753.78254711,5031371.29038461
"69119000",574019.67011714,5208390.81576212
"38000100",648015.6921665,5284549.14043301
"08007300",356048.21105186,4921865.91647672
"47007500",390855.60327091,4994423.40854844
"75005500",283926.08042048,5061298.99731957
"06032900",217542.71560821,5052192.754308
"86007900",434051.39137995,5012000.43244654
"26011400",272328.9978787,5072551.94479601
"30023200",476330.70732296,5030500.92693566
"56091600",266744.1793959,5165894.75005403
"84001200",244859.53887485,5167574.77387025
"27012900",462050.18209357,5002025.71721072
"60032700",256497.55913371,5276081.53310496
"56050000",286427.35265718,5166468.60639801
"27099000",463753.26921468,4967349.07199548
"69054900",550978.34940358,5243058.41657777
"34046800",357007.74526663,4990142.96845567
"11079200",408439.01226897,5209317.55195884
"03089300",262254.04689264,5198668.58982055
"35001400",240906.64479983,5432053.54293553
"38019300",644816.86536378,5327188.05691431
"42007000",256814.47111069,4900361.80120723
"11026000",399243.33856372,5202209.06568138
"18067200",428599.03733728,5122793.94186058
"38003000",644280.88014261,5272848.03675787
"29020400",350254.70750766,5217994.90441568
"69005600",587963.87527973,5292419.97519203
"18058700",423794.50602029,5174649.03091699
"03091200",280496.42534304,5200929.41820062
"60064400",302077.54526453,5281093.55398818
"04027500",348658.33534066,5303125.62355488
"21004700",314689.82230638,5072523.20014474
"15037500",308689.43874705,5232919.83074872
"38073400",607805.02738433,5314331.83721191
"14006200",255777.03583447,5191234.92087706
"29049100",351885.27008205,5234384.24404172
"03011600",307883.7492708,5187866.50400124
"69088100",496971.21333319,5225390.66333372
