,Name,ID,Nearest Town,County,,
67,Schoolhouse,47005600,Casey,Meeker,,
56,Porter,47005700,Jennie,Meeker,,
49,Mud,47005900,Casey,Meeker,,
69,Sioux,47006000,Greenleaf,Meeker,,
115,Willie,47006100,Litchfield,Meeker,,
23,Greenleaf,47006200,Litchfield,Meeker,,
83,Unnamed,47006300,,Meeker,,
18,Erie,47006400,Darwin,Meeker,,
74,Stella,47006800,Darwin,Meeker,,
51,North Buckley,47006900,Darwin,Meeker,,
70,South Buckley,47007000,Darwin,Meeker,,
84,Unnamed,47007200,Darwin,Meeker,,
79,Turtle,47007400,Darwin,Meeker,,
85,Unnamed,47007500,Darwin,Meeker,,
15,Darwin,47007600,Darwin,Meeker,,
11,Casey,47008000,Casey,Meeker,,
16,Dunns,47008200,Darwin,Meeker,,
50,Mud,47008500,Forest City,Meeker,,
58,Rice,47008700,Forest City,Meeker,,
59,Richardson,47008800,Darwin,Meeker,,
64,Round,47008900,Forest City,Meeker,,
12,Clear,47009500,Watkins,Meeker,,
34,Little Mud,47009600,Watkins,Meeker,,
63,Rohrbeck,47010000,Forest City,Meeker,,
65,Round,47010200,Litchfield,Meeker,,
86,Unnamed,47010400,Corvuso,Meeker,,
27,Hoff,47010600,Cedar Mills,Meeker,,
24,Harden,47011200,Greenleaf,Meeker,,
14,Coombs,47011300,Greenleaf,Meeker,,
1,Atkinson,47011400,Cedar Mills,Meeker,,
28,Hoosier,47011600,Beckville,Meeker,,
87,Unnamed,47011700,Strout,Meeker,,
19,Evenson,47011800,Strout,Meeker,,
45,Minnie-Belle,47011900,Litchfield,Meeker,,
88,Unnamed,47012200,Strout,Meeker,,
22,Goose,47012700,Strout,Meeker,,
89,Unnamed,47012800,Greenleaf,Meeker,,
73,Star,47012900,Litchfield,Meeker,,
75,Stone,47013100,Litchfield,Meeker,,
90,Unnamed,47013200,,Meeker,,
60,Ripley,47013400,,Meeker,,
61,Ripley (east portion),47013401,Litchfield,Meeker,,
62,Ripley (west portion),47013402,Litchfield,Meeker,,
25,Harold,47013700,Acton,Meeker,,
117,Youngstrom,47013800,Beckville,Meeker,,
91,Unnamed,47013900,Acton,Meeker,,
44,Minnesota,47014000,Beckville,Meeker,,
78,Towers,47014200,Manannah,Meeker,,
42,Mary,47014300,Manannah,Meeker,,
92,Unnamed,47014800,Grove City,Meeker,,
93,Unnamed,47014900,Eden Valley,Meeker,,
30,Horseshoe,47015100,Eden Valley,Meeker,,
33,King,47015300,Strout,Meeker,,
76,Thoen,47015400,Acton,Meeker,,
54,Pigeon,47015500,Manannah,Meeker,,
77,Thompson,47015900,Cosmos,Meeker,,
94,Unnamed,47016100,Litchfield,Meeker,,
95,Unnamed,47016300,Rosendale,Meeker,,
96,Unnamed,47016400,Rosendale,Meeker,,
55,Popple,47017300,Rosendale,Meeker,,
38,Long,47017700,Grove City,Meeker,,
66,Sather,47017800,Grove City,Meeker,,
46,Moe,47017900,Atwater,Meeker,,
29,Hope,47018300,Grove City,Meeker,,
97,Unnamed,47019100,Grove City,Meeker,,
39,Lund,47019200,Grove City,Meeker,,
114,Wilcox,47019300,Crow River,Meeker,,
52,Peterson,47019800,Grove City,Meeker,,
17,Emma,47020100,Crow River,Meeker,,
112,West,47020200,Manannah,Meeker,,
113,Whitney,47020500,Crow River,Meeker,,
98,Unnamed,47021300,,Meeker,,
99,Unnamed,47021900,,Meeker,,
100,Unnamed,47023500,,Meeker,,
101,Unnamed,47028000,,Meeker,,
102,Unnamed,47028300,,Meeker,,
103,Unnamed,47030800,,Meeker,,
104,Unnamed,47031200,,Meeker,,
105,Unnamed,47032800,Cedar Mills,Meeker,,
106,Unnamed,47034000,,Meeker,,
107,Unnamed,47034100,,Meeker,,
108,Unnamed,47034400,Darwin,Meeker,,
109,Unnamed,47034900,,Meeker,,
110,Unnamed,47035100,,Meeker,,
5,Mille Lacs,48000200,Garrison,Mille Lacs,,
10,Silver,48000400,Princeton,Mille Lacs,,
11,Unnamed,48000500,,Mille Lacs,,
7,Onamia,48000900,Onamia,Mille Lacs,,
8,Rice,48001000,Brickton,Mille Lacs,,
2,Black Bass,48001100,Vineland,Mille Lacs,,
9,Shakopee,48001200,Onamia,Mille Lacs,,
14,Warren,48001300,Onamia,Mille Lacs,,
6,Ogechie,48001400,Vineland,Mille Lacs,,
3,Brown,48001500,Vineland,Mille Lacs,,
12,Unnamed,48001900,Vineland,Mille Lacs,,
15,Wright,48002500,Vineland,Mille Lacs,,
13,Unnamed,48002800,,Mille Lacs,,
4,Girth,48006400,Princeton,Mille Lacs,,
0,Anderson Marsh,48006800,,Mille Lacs,,
1,Bent Brickton(Survey0301),48007200,,Mille Lacs,,
24,Peavy,49000500,Sullivan,Morrison,,
44,Twelve,49000600,Vineland,Morrison,,
13,Hannah,49001400,Pine Center,Morrison,,
19,Long,49001500,Sullivan,Morrison,,
40,Sullivan,49001600,Harding,Morrison,,
34,Round,49001900,Harding,Morrison,,
5,Coon,49002000,Buckman,Morrison,,
27,Pierz,49002400,Genola,Morrison,,
33,Rice,49002500,Vawter,Morrison,,
38,Skunk,49002600,Vawter,Morrison,,
25,Pelkey,49003000,Freedhem,Morrison,,
22,Michaels,49003200,Fort Ripley,Morrison,,
31,Popple,49003300,Little Falls,Morrison,,
11,Green Prairie Fish,49003500,Randall,Morrison,,
41,Sylvan,49003600,Sylvan,Morrison,,
42,Sylvan (Main Basin),49003601,,Morrison,,
43,Sylvan (North Basin),49003602,,Morrison,,
7,East Twin,49004100,Flensburg,Morrison,,
35,Round,49005600,Randall,Morrison,,
8,Ferrell,49005800,Randall,Morrison,,
10,Fosdick,49006400,Lennox,Morrison,,
20,Long,49006900,Lennox,Morrison,,
1,Alott,49007300,Fort Ripley,Morrison,,
45,Unnamed,49007700,Sylvan,Morrison,,
3,Camile,49007800,Cushing,Morrison,,
0,Alexander,49007900,Randall,Morrison,,
29,Placid,49008000,Pillager,Morrison,,
28,Pine,49008100,Upsala,Morrison,,
21,Long,49008600,Upsala,Morrison,,
30,Polander,49008700,Swanville,Morrison,,
16,Larson,49009400,Flensburg,Morrison,,
23,Mud,49009500,Flensburg,Morrison,,
32,Prowect,49009800,Flensburg,Morrison,,
46,Unnamed,49010600,Cushing,Morrison,,
15,Lagerquist,49010800,Cushing,Morrison,,
18,Leslie,49011000,Cushing,Morrison,,
39,Stanchfield,49011800,Pillager,Morrison,,
37,Shamineau,49012700,Motley,Morrison,,
17,Lena,49012800,Lincoln,Morrison,,
26,Perch,49012900,Lincoln,Morrison,,
47,Unnamed,49013000,,Morrison,,
36,Round,49013100,Pillager,Morrison,,
6,Crookneck,49013300,Lincoln,Morrison,,
2,Bernhart,49013500,Lincoln,Morrison,,
12,Ham,49013600,Lincoln,Morrison,,
9,Fish Trap,49013700,Lincoln,Morrison,,
48,Unnamed,49013900,Lincoln,Morrison,,
4,Cedar,49014000,Upsala,Morrison,,
49,Unnamed,49019500,Pierz,Morrison,,
50,Unnamed,49022000,Genola,Morrison,,
51,Unnamed,49024300,Pillager,Morrison,,
14,Kuhl,49026900,Flensburg,Morrison,,
52,Unnamed,49027000,Swanville,Morrison,,
53,Unnamed,49027700,Upsala,Morrison,,
54,Zebulon Pike,49032300,Gregory,Morrison,,
2,Louise Mill Pond,50000100,Leroy,Mower,,
0,East Side,50000200,Austin,Mower,,
3,Mill Pond,50000300,Austin,Mower,,
5,Ramsey Mill Pond,50000400,Ramsey (Mower),Mower,,
4,Pine Lawn,50001400,Grand Meadow,Mower,,
1,LeRoy Sand Pit,50001500,Leroy,Mower,,
6,Unnamed,50001600,,Mower,,
21,Julia,51000200,Westbrook,Murray,,
25,Louisa,51000600,Westbrook,Murray,,
4,Buffalo Marsh,51001100,Dovray,Murray,,
12,Dovray Marsh,51001200,,Murray,,
3,Buffalo,51001800,Dovray,Murray,,
42,Unnamed,51001900,,Murray,,
36,Second Fulda,51002000,Fulda,Murray,,
13,First Fulda,51002100,Fulda,Murray,,
43,Unnamed,51002300,Avoca,Murray,,
24,Lime,51002400,Avoca,Murray,,
16,Hanover Slough,51002600,,Murray,,
38,Smith,51002700,Currie,Murray,,
11,Dibble Marsh,51003000,,Murray,,
17,Hanson Marsh,51003100,Dovray,Murray,,
44,Unnamed,51003300,,Murray,,
27,Metty Marsh,51003400,Dovray,Murray,,
33,Round,51003800,Owanka,Murray,,
15,Fremont,51003900,Owanka,Murray,,
2,Bloody,51004000,Currie,Murray,,
45,Unnamed,51004100,Owanka,Murray,,
32,Robbins Marsh,51004200,Owanka,Murray,,
14,Fox,51004300,Currie,Murray,,
0,Armstrong Slough,51004500,Owanka,Murray,,
37,Shetek,51004600,Currie,Murray,,
6,Clear,51004700,Garvin,Murray,,
63,Willow,51004800,Wirock,Murray,,
39,South Badger,51004900,Wirock,Murray,,
30,North Badger,51005000,Iona,Murray,,
7,Corabelle,51005400,Iona,Murray,,
26,Maria,51006200,Garvin,Murray,,
35,Sarah,51006300,Garvin,Murray,,
46,Unnamed,51006500,Chandler,Murray,,
40,Stoderl Slough,51006700,Iona,Murray,,
41,Summit,51006800,Hadley,Murray,,
28,Moon,51006900,,Murray,,
10,DeGreef Slough,51007000,Chandler,Murray,,
47,Unnamed,51007600,Lowville,Murray,,
20,Iron,51007900,Current Lake,Murray,,
64,Wilson,51008100,Lake Wilson,Murray,,
8,Currant,51008200,Balaton,Murray,,
22,Klinker's Marsh,51008300,Current Lake,Murray,,
29,Nelson's Marsh,51008400,,Murray,,
34,Ruthton Marsh,51008600,,Murray,,
18,Hjermstad Slough,51008900,,Murray,,
31,North Marsh,51008901,Current Lake,Murray,,
19,Hjermstad Slough,51008902,Current Lake,Murray,,
9,Current Lake Marsh,51009000,,Murray,,
48,Unnamed,51009100,Current Lake,Murray,,
49,Unnamed,51009800,Current Lake,Murray,,
23,Lange Marsh,51009900,Ruthton,Murray,,
50,Unnamed,51010100,Current Lake,Murray,,
51,Unnamed,51010400,,Murray,,
1,Big Slough,51010500,Slayton,Murray,,
52,Unnamed,51011100,Dovray,Murray,,
53,Unnamed,51011200,Dovray,Murray,,
54,Unnamed,51011400,Dovray,Murray,,
5,Chandler Marsh,51011700,Chandler,Murray,,
55,Unnamed,51011800,,Murray,,
56,Unnamed,51013200,,Murray,,
57,Unnamed,51014800,,Murray,,
58,Unnamed,51015300,,Murray,,
59,Unnamed,51015400,,Murray,,
60,Unnamed,51015900,Current Lake,Murray,,
61,Unnamed,51017500,,Murray,,
62,Unnamed,51018400,,Murray,,
13,Unnamed,52000100,Saint Peter,Nicollet,,
9,Spring,52000200,North Mankato,Nicollet,,
5,Overson,52000700,Traverse,Nicollet,,
4,Oak Leaf,52001000,Kasota,Nicollet,,
8,Sand,52001500,Norseland,Nicollet,,
3,Middle,52002300,Oshawa (Nicollet),Nicollet,,
2,Little,52002400,,Nicollet,,
0,Duck,52003000,Oshawa (Nicollet),Nicollet,,
7,Rice,52003300,New Sweden,Nicollet,,
12,Swan,52003400,Poor Farm Landing,Nicollet,,
6,Peterson,52003700,Poor Farm Landing,Nicollet,,
14,Unnamed,52004000,,Nicollet,,
15,Unnamed,52004700,Saint George,Nicollet,,
16,Unnamed,52005700,,Nicollet,,
11,St Peter Hospital Pond,52007300,Kasota,Nicollet,,
10,St Peter CFP,52007400,Saint Peter,Nicollet,,
1,Fort Ridgely State Park Pond,52007600,Fairfax,Nicollet,,
5,Indian Lake Slough,53000100,Round Lake,Nobles,,
4,Indian,53000700,Round Lake,Nobles,,
6,Kinbrae,53001600,Kinbrae,Nobles,,
7,Kinbrae Slough,53001800,Kinbrae,Nobles,,
2,East Graham,53002000,Fulda,Nobles,,
17,West Graham,53002100,Kinbrae,Nobles,,
8,Ocheda,53002400,Worthington,Nobles,,
11,Ocheda (West Basin),53002401,,Nobles,,
10,Ocheda (Middle Bay),53002402,,Nobles,,
9,Ocheda (East Basin),53002403,,Nobles,,
12,Okabena,53002800,Worthington,Nobles,,
13,Sieverding Marsh,53003100,Fulda,Nobles,,
1,Boote-Herlein Marsh,53003300,,Nobles,,
3,Groth Marsh,53003700,,Nobles,,
0,Bella,53004500,Worthington,Nobles,,
14,Unnamed,53004700,,Nobles,,
15,Unnamed,53004800,Wilmont,Nobles,,
16,Unnamed,53004900,,Nobles,,
1,Home,54001300,Syre,Norman,,
0,Agassiz-Olson WMA,54002100,Flaming,Norman,,
2,Twin Valley Pond,54010000,,Norman,,
3,Florence,55000100,Stewartville,Olmsted,,
9,Mayowood,55000200,Golden Hill,Olmsted,,
13,Silver,55000300,Rochester,Olmsted,,
18,Zumbro,55000400,Oronoco,Olmsted,,
12,Shady,55000500,Oronoco,Olmsted,,
0,Bamber,55000600,Golden Hill,Olmsted,,
4,Foster-Arend,55001900,Rochester,Olmsted,,
16,Willow Reservoir 4,55002000,Rochester,Olmsted,,
17,Willow Reservoir 6A,55002100,Rochester,Olmsted,,
1,Bear Creek Reservoir,55002200,Chester,Olmsted,,
11,Quarry Hill Pond,55002300,Rochester,Olmsted,,
2,Cascade Ponds,55002400,,Olmsted,,
8,Mayo Pond,55002401,,Olmsted,,
10,North Central Pond,55002402,,Olmsted,,
15,South Central Pond,55002403,,Olmsted,,
7,Manor Woods Pond,55002500,,Olmsted,,
5,Kalmar Reservoir 3,55005700,,Olmsted,,
14,Silver Crk Reservoir SR-2,55006300,Chester,Olmsted,,
6,Kalmar Reservoir 7,55006400,Byron,Olmsted,,
66,East Annalaide,56000100,Eagle Bend,Otter Tail,,
296,Unnamed,56000300,Rose City,Otter Tail,,
442,West Annalaide,56000500,Rose City,Otter Tail,,
161,Long,56000800,Rose City,Otter Tail,,
176,Mary,56001000,Rose City,Otter Tail,,
125,Horsehead,56002200,Parkers Prairie,Otter Tail,,
187,Mud,56002600,Parkers Prairie,Otter Tail,,
23,Besser,56002700,Parkers Prairie,Otter Tail,,
44,Clarno,56002900,Parkers Prairie,Otter Tail,,
0,Adley,56003100,Parkers Prairie,Otter Tail,,
452,Wing River,56004300,Almora,Otter Tail,,
7,Almora,56004900,Parkers Prairie,Otter Tail,,
451,Windy,56005400,New York Mills,Otter Tail,,
297,Unnamed,56005600,Davies,Otter Tail,,
197,Nelson,56006500,Parkers Prairie,Otter Tail,,
90,Fish,56006600,Parkers Prairie,Otter Tail,,
293,Twin,56006700,Parkers Prairie,Otter Tail,,
17,Bear,56006900,Perham,Otter Tail,,
79,Edna,56007000,Butler,Otter Tail,,
298,Unnamed,56007800,Urbank,Otter Tail,,
29,Block,56007900,Urbank,Otter Tail,,
257,Sieh,56009300,Urbank,Otter Tail,,
299,Unnamed,56009400,Almora,Otter Tail,,
300,Unnamed,56009600,Urbank,Otter Tail,,
262,Sixteen,56010000,Vining,Otter Tail,,
301,Unnamed,56010100,Vining,Otter Tail,,
302,Unnamed,56010200,Vining,Otter Tail,,
264,Snow,56011000,Almora,Otter Tail,,
303,Unnamed,56011300,Henning,Otter Tail,,
444,West Leaf,56011400,Ottertail,Otter Tail,,
104,Grass,56011500,Ottertail,Otter Tail,,
68,East Leaf,56011600,,Otter Tail,,
182,Middle Leaf,56011601,Ottertail,Otter Tail,,
69,East Leaf,56011602,Henning,Otter Tail,,
1,Albert,56011800,Richdale,Otter Tail,,
304,Unnamed,56012100,Heinola,Otter Tail,,
198,Nitche,56012600,Perham,Otter Tail,,
26,Big Pine,56013000,Perham,Otter Tail,,
188,Mud,56013200,Butler,Otter Tail,,
305,Unnamed,56013400,Urbank,Otter Tail,,
67,East Battle,56013800,Henning,Otter Tail,,
101,Gourd,56013900,Ottertail,Otter Tail,,
229,Portage,56014000,,Otter Tail,,
230,Portage (main bay),56014001,Ottertail,Otter Tail,,
244,Rush,56014100,Ottertail,Otter Tail,,
156,Little Pine,56014200,Perham,Otter Tail,,
306,Unnamed,56014300,Grand View Heights,Otter Tail,,
307,Unnamed,56014700,Clitherall,Otter Tail,,
269,Spitzer,56016000,Urbank,Otter Tail,,
39,Bull Head (main bay),56017101,Clitherall,Otter Tail,,
221,Peterson,56017102,Clitherall,Otter Tail,,
83,Ellingson,56017800,Vining,Otter Tail,,
260,Siverson,56018000,Vining,Otter Tail,,
290,Trulse,56018700,Vining,Otter Tail,,
274,Stuart,56019100,Vining,Otter Tail,,
276,Stuart (Main Basin),56019101,,Otter Tail,,
275,Stuart (Little West Bay),56019102,,Otter Tail,,
281,Tamarack,56019200,Ottertail,Otter Tail,,
85,Ethel,56019300,Ottertail,Otter Tail,,
84,Emma,56019400,Clitherall,Otter Tail,,
18,Beauty Shore,56019500,Clitherall,Otter Tail,,
177,Mason,56019600,Clitherall,Otter Tail,,
116,Hanson,56019700,Ottertail,Otter Tail,,
308,Unnamed,56019900,,Otter Tail,,
61,Donalds,56020000,Ottertail,Otter Tail,,
162,Long,56020100,Ottertail,Otter Tail,,
219,Pelican Bay,56020200,Ottertail,Otter Tail,,
223,Pickerel,56020400,Ottertail,Otter Tail,,
309,Unnamed,56020500,,Otter Tail,,
238,Round,56020600,Ottertail,Otter Tail,,
256,Sherman,56020700,Ottertail,Otter Tail,,
310,Unnamed,56020800,Ottertail,Otter Tail,,
38,Buchanan,56020900,Ottertail,Otter Tail,,
163,Long,56021000,Ottertail,Otter Tail,,
233,Rice,56021100,Richville,Otter Tail,,
30,Boedigheimer,56021200,Richville,Otter Tail,,
118,Head,56021300,Richville,Otter Tail,,
239,Round,56021400,Ottertail,Otter Tail,,
311,Unnamed,56021900,Grand View Heights,Otter Tail,,
251,Schuster,56022100,Luce,Otter Tail,,
189,Mud,56022200,Perham,Otter Tail,,
258,Silver,56022400,Frazee,Otter Tail,,
196,Murphy,56022900,Frazee,Otter Tail,,
312,Unnamed,56023400,Urbank,Otter Tail,,
313,Unnamed,56023500,Millerville,Otter Tail,,
21,Belmont,56023700,Clitherall,Otter Tail,,
46,Clitherall,56023800,Clitherall,Otter Tail,,
443,West Battle,56023900,Battle Lake,Otter Tail,,
28,Blanche,56024000,Ottertail,Otter Tail,,
11,Annie Battle,56024100,Battle Lake,Otter Tail,,
214,Otter Tail,56024200,Ottertail,Otter Tail,,
175,Marion,56024300,Richville,Otter Tail,,
3,Alice,56024400,Basswood,Otter Tail,,
59,Devils,56024500,Perham,Otter Tail,,
89,Fischer,56024700,Frazee,Otter Tail,,
314,Unnamed,56025000,Ashby,Otter Tail,,
288,Torgerson,56025100,Dalton,Otter Tail,,
181,Middle,56025200,Battle Lake,Otter Tail,,
65,Eagle,56025300,Battle Lake,Otter Tail,,
112,Hancock,56025500,Clitherall,Otter Tail,,
113,Hancock (main lake),56025501,Urbank,Otter Tail,,
315,Unnamed,56025600,Urbank,Otter Tail,,
316,Unnamed,56026700,Melby,Otter Tail,,
171,Lundeberg,56028900,Battle Lake,Otter Tail,,
50,Crane,56029300,Clitherall,Otter Tail,,
240,Round,56029700,Amor,Otter Tail,,
58,Deer,56029800,Battle Lake,Otter Tail,,
259,Silver,56030200,,Otter Tail,,
88,First Silver,56030201,Battle Lake,Otter Tail,,
252,Second Silver,56030202,Battle Lake,Otter Tail,,
286,Third Silver (Main Bay),56030204,Battle Lake,Otter Tail,,
185,Molly Stark,56030300,Battle Lake,Otter Tail,,
317,Unnamed,56030400,Battle Lake,Otter Tail,,
318,Unnamed,56030500,Battle Lake,Otter Tail,,
80,Elbow,56030600,Battle Lake,Otter Tail,,
319,Unnamed,56030700,Battle Lake,Otter Tail,,
320,Unnamed,56030800,Battle Lake,Otter Tail,,
321,Unnamed,56030900,Battle Lake,Otter Tail,,
440,Walker,56031000,Ottertail,Otter Tail,,
54,Davies,56031100,Basswood,Otter Tail,,
322,Unnamed,56031200,Amor,Otter Tail,,
323,Unnamed,56031400,Amor,Otter Tail,,
36,Brown,56031500,Phelps,Otter Tail,,
31,Bolton,56031800,Dent,Otter Tail,,
324,Unnamed,56031900,Dent,Otter Tail,,
282,Tamarack,56032000,Dent,Otter Tail,,
160,Lone Pine,56032200,Richville,Otter Tail,,
325,Unnamed,56032400,Basswood,Otter Tail,,
154,Little McDonald,56032800,Perham,Otter Tail,,
110,Grunard,56033000,Dent,Otter Tail,,
216,Paul,56033500,Perham,Otter Tail,,
184,Moenkedick,56033600,Perham,Otter Tail,,
42,Ceynowa,56033700,Dent,Otter Tail,,
453,Wolf,56034500,Dent,Otter Tail,,
326,Unnamed,56034700,Dent,Otter Tail,,
285,Tenter,56034800,Dent,Otter Tail,,
201,North Rice,56034900,Dent,Otter Tail,,
227,Pine (Reames),56035000,Dent,Otter Tail,,
224,Pickerel,56035100,Dent,Otter Tail,,
266,South Rice,56035200,Dent,Otter Tail,,
107,Gray,56035300,Frazee,Otter Tail,,
450,Wimer,56035500,Frazee,Otter Tail,,
86,Fairy,56035600,Frazee,Otter Tail,,
94,Five,56035700,Frazee,Otter Tail,,
249,Scalp,56035800,Frazee,Otter Tail,,
327,Unnamed,56035900,Vergas,Otter Tail,,
235,Rose,56036000,Vergas,Otter Tail,,
234,Rice,56036300,Luce,Otter Tail,,
135,Jim,56036400,Vergas,Otter Tail,,
102,Graham,56036800,Frazee,Otter Tail,,
261,Six,56036900,Frazee,Otter Tail,,
141,Jolly Ann,56037000,Dalton,Otter Tail,,
268,South Turtle,56037700,Underwood,Otter Tail,,
71,East Lost,56037800,Battle Lake,Otter Tail,,
72,East Lost (North Bay),56037801,,Otter Tail,,
73,East Lost (South Bay),56037802,,Otter Tail,,
204,North Turtle,56037900,Underwood,Otter Tail,,
294,Twin,56038200,Amor,Otter Tail,,
56,Dead,56038300,Dent,Otter Tail,,
226,Pine,56038400,Dent,Otter Tail,,
272,Star,56038500,Dent,Otter Tail,,
24,Big McDonald,56038600,,Otter Tail,,
25,Big McDonald,56038601,Perham,Otter Tail,,
446,West McDonald,56038602,Vergas,Otter Tail,,
180,McDonald,56038603,Dent,Otter Tail,,
439,Walde,56038604,Dent,Otter Tail,,
279,Sybil,56038700,Vergas,Otter Tail,,
164,Long,56038800,Vergas,Otter Tail,,
165,Long,56039000,Dalton,Otter Tail,,
136,Johannes,56039100,Dalton,Otter Tail,,
139,Johnson,56039300,Dalton,Otter Tail,,
144,Lacey,56039600,Dalton,Otter Tail,,
438,Vinge,56040200,Dalton,Otter Tail,,
328,Unnamed,56040400,Dalton,Otter Tail,,
253,Sewell,56040800,Dalton,Otter Tail,,
19,Beebe,56041600,Dalton,Otter Tail,,
329,Unnamed,56041700,,Otter Tail,,
330,Unnamed,56041800,Ashby,Otter Tail,,
331,Unnamed,56042000,Dalton,Otter Tail,,
100,German,56042300,Underwood,Otter Tail,,
166,Long,56042800,Underwood,Otter Tail,,
93,Fiske,56043000,Battle Lake,Otter Tail,,
283,Tamarack,56043300,Underwood,Otter Tail,,
332,Unnamed,56043600,Underwood,Otter Tail,,
271,Stalker,56043700,Underwood,Otter Tail,,
333,Unnamed,56043900,Dalton,Otter Tail,,
273,Steenerson,56044000,Dalton,Otter Tail,,
13,Back,56044100,Dalton,Otter Tail,,
190,Mud,56044500,Phelps,Otter Tail,,
334,Unnamed,56044600,Phelps,Otter Tail,,
9,Anna,56044800,Underwood,Otter Tail,,
228,Pleasant,56044900,Underwood,Otter Tail,,
153,Little Anna,56045000,Phelps,Otter Tail,,
126,Horseshoe,56045500,Phelps,Otter Tail,,
51,Crooked,56045800,Underwood,Otter Tail,,
335,Unnamed,56045900,Phelps,Otter Tail,,
336,Unnamed,56046000,Underwood,Otter Tail,,
137,John,56046300,Underwood,Otter Tail,,
222,Peterson,56047100,Maine,Otter Tail,,
33,Bray,56047200,Maine,Otter Tail,,
225,Pickerel,56047500,Maine,Otter Tail,,
173,Maine (Round),56047600,Maine,Otter Tail,,
149,Leon,56048000,Phelps,Otter Tail,,
445,West Lost,56048100,Underwood,Otter Tail,,
255,Sharp,56048200,Phelps,Otter Tail,,
63,Duck,56048300,Maine,Otter Tail,,
191,Mud,56048400,Maine,Otter Tail,,
337,Unnamed,56048700,Maine,Otter Tail,,
200,North Long,56048900,Edwards,Otter Tail,,
241,Round,56049000,Maine,Otter Tail,,
127,Horseshoe,56049200,Edwards,Otter Tail,,
455,Zorns,56049700,Maine,Otter Tail,,
174,Maria,56049800,Maine,Otter Tail,,
186,Moore,56049900,Dent,Otter Tail,,
179,McCollum (Tenter),56050000,Vergas,Otter Tail,,
77,East Spirit,56050100,Vergas,Otter Tail,,
449,West Spirit,56050200,Vergas,Otter Tail,,
62,Dora,56050300,Vergas,Otter Tail,,
4,Alice,56050600,Vergas,Otter Tail,,
338,Unnamed,56051100,Vergas,Otter Tail,,
277,Sunfish,56051200,Vergas,Otter Tail,,
81,Elbow,56051400,Dent,Otter Tail,,
254,Shallow,56051500,Vergas,Otter Tail,,
76,East Silent,56051700,Dent,Otter Tail,,
47,Club,56051800,Vergas,Otter Tail,,
448,West Silent,56051900,Pelican Rapids,Otter Tail,,
242,Round,56052200,Dent,Otter Tail,,
70,East Loon,56052300,Vergas,Otter Tail,,
114,Hand,56052700,Bucks Mill,Otter Tail,,
148,Leek (Trowbridge),56053200,Vergas,Otter Tail,,
289,Trowbridge,56053201,,Otter Tail,,
147,Leek,56053202,,Otter Tail,,
130,Ida,56053400,Vergas,Otter Tail,,
123,Hook,56054700,Vergas,Otter Tail,,
146,Lawrence,56055500,Vergas,Otter Tail,,
45,Clear,56055900,Dalton,Otter Tail,,
339,Unnamed,56056000,Dalton,Otter Tail,,
247,Sand,56056100,Dalton,Otter Tail,,
205,Norway,56056900,Underwood,Otter Tail,,
206,Norway (East Bay),56056901,,Otter Tail,,
207,Norway (West Bay),56056902,,Otter Tail,,
14,Bass,56057000,Underwood,Otter Tail,,
96,Fogard,56057100,Maine,Otter Tail,,
75,East Red River,56057300,Phelps,Otter Tail,,
167,Long,56057400,Phelps,Otter Tail,,
168,Long,56057500,Edwards,Otter Tail,,
213,Otter,56057700,Vergas,Otter Tail,,
122,Holbrook,56057800,Bucks Mill,Otter Tail,,
340,Unnamed,56057900,Bucks Mill,Otter Tail,,
341,Unnamed,56058000,Bucks Mill,Otter Tail,,
342,Unnamed,56058200,Dalton,Otter Tail,,
192,Mud,56058700,Dalton,Otter Tail,,
343,Unnamed,56058800,Parkdale,Otter Tail,,
183,Mineral,56058900,Squier,Otter Tail,,
344,Unnamed,56059900,,Otter Tail,,
345,Unnamed,56060000,Dalton,Otter Tail,,
291,Tumuli,56060300,Dalton,Otter Tail,,
203,North Ten Mile,56060400,Dalton,Otter Tail,,
346,Unnamed,56060700,Squier,Otter Tail,,
6,Alkali,56061100,Squier,Otter Tail,,
347,Unnamed,56061200,Dalton,Otter Tail,,
284,Ten Mile,56061300,Dalton,Otter Tail,,
348,Unnamed,56061400,Dalton,Otter Tail,,
115,Hansel,56061500,Dalton,Otter Tail,,
236,Rose,56062000,Dalton,Otter Tail,,
202,North Stang,56062100,Wall Lake,Otter Tail,,
267,South Stang (Glorvigan),56062900,Wall Lake,Otter Tail,,
349,Unnamed,56063000,Underwood,Otter Tail,,
237,Rosvold,56063100,Wall Lake,Otter Tail,,
131,Indian,56063900,Dalton,Otter Tail,,
350,Unnamed,56064200,Parkdale,Otter Tail,,
351,Unnamed,56064300,Parkdale,Otter Tail,,
352,Unnamed,56065000,Dalton,Otter Tail,,
145,Larson,56065100,Parkdale,Otter Tail,,
35,Bromseth,56065500,Parkdale,Otter Tail,,
97,Fossan,56065600,Dalton,Otter Tail,,
441,Wall,56065800,Fergus Falls,Otter Tail,,
170,Loon,56066300,Wall Lake,Otter Tail,,
34,Brekke,56066400,Wall Lake,Otter Tail,,
